name,city,state,country,address,Longitude,Latitude,Municipalities,Website
Cangai Cemetery,Cangai, New South Wales, Australia,"Coombadjha Rd Cangai, New South Wales, 2460 Australia",152.474514,-29.503759,,
Moranbah Cemetery,Moranbah, Queensland, Australia,"LOT 32 Goonyella Rd Moranbah, Queensland, 4744 Australia",148.038454,-22.006284,,
Canonba Cemetery,Nyngan, New South Wales, Australia,"Canonba Road Nyngan, Bogan Shire Council, New South Wales, 2825 Australia",147.339898,-31.355799, Bogan Shire Council,
Mossman Cemetery ,Mossman, Queensland, Australia,"Alchera Drive Mossman, Queensland Australia",145.374215,-16.474898,,
Mondure Anglican Cemetery,Mondure, Queensland, Australia,"Mondure, Queensland Australia",151.770667,-26.179976,,
Canbelego Cemetery,Canbelego, New South Wales, Australia,"LOT 30 Coronga St Canbelego, Cobar Shire Council, New South Wales, 2835 Australia",146.309181,-31.543613, Cobar Shire Council,
Moore-Linville Cemetery,Moore, Queensland, Australia,"200 Linville Rd Moore, Queensland, 4306 Australia",152.295565516533,-26.8769939364219,,
Campbelltown Uniting Churchyard,Sydney, New South Wales, Australia,"9 Allman Street Sydney, New South Wales, 2560 Australia",150.81358,-34.06992,,
Campbelltown - Saint Patrick's College Cemetery,Sydney, New South Wales, Australia,"1 St Johns Road Sydney, New South Wales, 2560 Australia",150.82403,-34.07616,,
Camden South - Macarthur Family Cemetery,Sydney, New South Wales, Australia,"38 Elizabeth Macarthur Ave Sydney, New South Wales, 2570 Australia",150.705741,-34.082681,,
Mooloolah Cemetery,Glenview, Queensland, Australia,"LOT 741 Steve Irwin Way Glenview, Queensland, 4553 Australia",153.037778,-26.775021,,
Camden Country Uniting Cemetery,Glenmore, New South Wales, Australia,"96 Moores Way Glenmore, New South Wales, 2570 Australia",150.602774,-34.061832,,
Canowindra Cemetery,Canowindra, New South Wales, Australia,"LOT 2 Rice St Canowindra, New South Wales, 2804 Australia",148.672357,-33.547189,,
Canterbury - Saint Paul's Anglican Church Graveyard,Sydney, New South Wales, Australia,"17-31 Church Street Sydney, New South Wales, 2193 Australia",151.12361,-33.90821,,
Lower Nackara Cemetery,Cavenagh, South Australia, Australia,"Merngenia Road Cavenagh, The District Council of Peterborough, South Australia, 5422 Australia",139.063041,-32.651532, The District Council of Peterborough,
Candelo Cemetery,Candelo, New South Wales, Australia,"LOT 5 Tooth St Candelo, New South Wales, 2550 Australia",149.703398,-36.761304,,
Camden - Saint Paul's Catholic Church Graveyard,Sydney, New South Wales, Australia,"Larkin Place Sydney, New South Wales, 2570 Australia 
                         
                    ",150.69561,-34.0531,,http://austcemindex.com/cemetery?cemid=500
Campbelltown - St Johns Catholic Cemetery,Sydney, New South Wales, Australia,"107 Broughton Street Sydney, New South Wales, 2560 Australia",150.82349972196,-34.07189328924,,
Lowaldie Cemetery,Karoonda, South Australia, Australia,"Karoonda Highway Karoonda, The District Council of Karoonda East Murray, South Australia, 5307 Australia",139.981008,-35.051808, The District Council of Karoonda East Murray,
Camperdown (Saint Stephen's) Cemetery,Sydney, New South Wales, Australia,"189 Church Street Sydney, New South Wales, 2042 Australia 
                         
                    ",151.17973154366,-33.894493925584,,http://neac.com.au   : http://gutenberg.net.au/camperdownNSW/_namelist-alphabetical.html
Campbelltown (Saint David) Presbyterian Churchyard,Sydney, New South Wales, Australia,"40 Lithgow Street Sydney, New South Wales, 2560 Australia",150.81634,-34.06943,,
Lock 6 Burial Ground (ss Bunyip),Murtho, South Australia, Australia,"164 Lock 6 Road Murtho, Renmark Paringa Council, South Australia, 5340 Australia",140.89439,-34.018118, Renmark Paringa Council,
Lobethal (Saint John) Lutheran Churchyard,Lobethal, South Australia, Australia,"50A Main St Lobethal, Adelaide, South Australia, 5241 Australia",138.87582,-34.90446, Adelaide,
Campbelltown - St Peter's Anglican Church Cemetery,Sydney, New South Wales, Australia,"2 Howe Street Sydney, Campbelltown City Council, New South Wales, 2560 Australia",150.818112,-34.06573, Campbelltown City Council,
Loxton Cemetery,Loxton, South Australia, Australia,"6 Geraldton Street Loxton, The District Council of Loxton Waikerie, South Australia, 5333 Australia",140.574116,-34.456135, The District Council of Loxton Waikerie,
Lobethal (Saint Paul) Lutheran Churchyard,Lobethal, South Australia, Australia,"20 Main St Lobethal, Adelaide, South Australia Australia",138.87433,-34.90612, Adelaide,
Camden Catholic Cemetery,Sydney, New South Wales, Australia,"150 Cawdor Road Sydney, New South Wales, 2570 Australia",150.68289,-34.066599,,
Camden General Cemetery,Sydney, New South Wales, Australia,"210a Cawdor Road Sydney, New South Wales, 2570 Australia",150.68213,-34.07182,,
Leigh Creek Old Cemetery,Copley, South Australia, Australia,"Old Ghan Railway Copley, Pastoral Unincorporated Area, South Australia, 5732 Australia",138.417037,-30.484956, Pastoral Unincorporated Area,
Lochiel Cemetery,Lochiel, South Australia, Australia,"102 Cemetery Rd cnr Isaacson Rd Lochiel, Daly, South Australia, 5510 Australia",138.15743,-33.9474, Daly,
Leigh Creek Cemetery,Leigh Creek, South Australia, Australia,"Acacia Road Leigh Creek, Pastoral Unincorporated Area, South Australia, 5731 Australia",138.406311,-30.589706, Pastoral Unincorporated Area,
Lock Cemetery,Lock, South Australia, Australia,"Cemetery Road Lock, District Council of Elliston, South Australia, 5633 Australia",135.75072,-33.580515, District Council of Elliston,
Lowbank (Saint Paul) Lutheran Churchyard,Waikerie, South Australia, Australia,"Sturt Highway Waikerie, The District Council of Loxton Waikerie, South Australia, 5330 Australia",140.0814,-34.19062, The District Council of Loxton Waikerie,
Lashbrook Cemetery,Macclesfield, South Australia, Australia,"Yates Lane Macclesfield, Mount Barker District Council, South Australia, 5153 Australia",138.861,-35.151, Mount Barker District Council,
Memorial to police shot by Kelly gang,Archerton, Victoria, Australia,"Stringybark Creek Rd Archerton, Victoria, 3723 Australia",146.198986,-36.870105,,
Loan Grave - Scottys,Allendale North, South Australia, Australia,"Lot 1 Marrabel Road cnr Scottys Grave Rd Allendale North, Light, South Australia, 5373 Australia",138.896727,-34.285457, Light,
Lobethal Cemetery,Lobethal, South Australia, Australia,"775 Kenton Valley Rd Lobethal, Adelaide, South Australia, 5241 Australia",138.883733,-34.885633, Adelaide,
Light Pass Strait Gate (Lutheran) Churchyard,Light Pass, South Australia, Australia,"LOT 497 Light Pass Rd Light Pass, South Australia, 5355 Australia",139.02221,-34.47038,,
Lipson Cemetery,Lipson, South Australia, Australia,"106 Cemetery Rd Lipson, Flinders, South Australia, 5607 Australia 
                         
                    ",136.146050906746,-34.2869544322249, Flinders,Burial records at: https://www.tumbybay.sa.gov.au/
Melbourne General Cemetery,Melbourne, Victoria, Australia,"18 Owens Street Melbourne, Victoria, 3109 Australia",145.1466037567,-37.778312841204,,
Lindley Lutheran Cemetery,Lindley, South Australia, Australia,"Lindley Cemetery Road Lindley, Mid Murray Council, South Australia, 5320 Australia",139.5787,-33.91967, Mid Murray Council,
Light Pass Immanuel (Lutheran) Churchyard,Light Pass, South Australia, Australia,"17 Immanuel Way (LOT 508) Light Pass, Light, South Australia, 5355 Australia",139.02628,-34.47008, Light,
Maryknoll Cemetery,Maryknoll, Victoria, Australia,"61 Koolbirra Rd Maryknoll, Victoria, 3812 Australia",145.602837,-38.027844,,
Laura Cemetery,Laura, South Australia, Australia,"101 Laura-Caltowie Rd (Lot 186) Laura, Victoria, South Australia, 5480 Australia 
                         
                    ",138.313792,-33.187559, Victoria,https://www.nacouncil.sa.gov.au/page.aspx?u=396
Langhorne Creek Cemetery,Langhorne Creek, South Australia, Australia,"Cemetery Road Langhorne Creek, Alexandrina Council, South Australia, 5255 Australia",139.053909,-35.295039, Alexandrina Council,
Matlock Cemetery,Jericho, Victoria, Australia,"Warburton-Woods Point Rd Jericho, Victoria, 3723 Australia",146.207031,-37.6007,,
Mary Mount Convent Graveyard,Ballarat East, Victoria, Australia,"1600 Sturt St Ballarat East, Victoria, 3350 Australia",143.82354,-37.55677,,
Melton Cemetery,Melton, Victoria, Australia,"9 Cadross Ave Melton, Victoria, 3337 Australia",144.579131,-37.674873,,
Marshall girls graves,Seaton, Victoria, Australia,"7 Chute St Seaton, Victoria, 3858 Australia",146.662355,-37.93372,,
Maroona Cemetery - Not a cemetery.,Maroona, Victoria, Australia,"Labrador Rd Maroona, Victoria, 3377 Australia 
                         
                    ",142.853165,-37.411533,,No headstones
Melbourne Chevra Kadisha Springvale Cemetery,Melbourne, Victoria, Australia,"50 Browns Road Melbourne, Greater Dandenong City, Victoria, 3174 Australia 
                         
                    ",145.187384,-37.945652, Greater Dandenong City,http://www.mck.org.au/search
Meeniyan Cemetery,Meeniyan, Victoria, Australia,"11 Royston St Meeniyan, Victoria, 3956 Australia",146.020413,-38.578208,,
Melbourne General Cemetery,Melbourne, Victoria, Australia,"Ninth Avenue Melbourne, Victoria, 3054 Australia 
                         
                    ",144.96464,-37.78976,,http://mgc.smct.org.au/about-our-cemetery/
Marysville Cemetery,Marysville, Victoria, Australia,"Old Melbourne Rd Marysville, Victoria, 3779 Australia",145.73854149746,-37.519364339926,,
Moggill Historic Cemetery,Brisbane, Queensland, Australia,"3185a Moggill Road Brisbane, Queensland, 4070 Australia",152.887857,-27.558577,,
Maryborough Cemetery,Maryborough, Victoria, Australia,"2-4 Wright Street Maryborough, Victoria, 3465 Australia 
                         
                    ",143.75856,-37.06015,,http://www.rootsweb.ancestry.com/~ausvsac/Maryborough.htm
Molong,Brisbane, Queensland, Australia,"3 Bailey Street Brisbane, Queensland, 4005 Australia",153.04707754522,-27.464366097469,,
Moggill Cemetery,Brisbane, Queensland, Australia,"80 Birkin Road Brisbane, Queensland, 4070 Australia 
                         
                    ",152.890954,-27.558784,,https://online.brisbane.qld.gov.au/cemeteries/cemeteries_step1.jsp
Marlo Cemetery,Marlo, Victoria, Australia,"Marlo-Conran Rd Marlo, East Gippsland Shire, Victoria, 3888 Australia",148.557944,-37.797017, East Gippsland Shire,
Marong Cemetery,Marong, Victoria, Australia,"41 Cemetery Rd Marong, Victoria, 3515 Australia",144.126332,-36.758308,,
Manangatang Cemetery,Manangatang, Victoria, Australia,"LOT 2 Robinvale-Sea Lake Rd Manangatang, Victoria, 3546 Australia",142.869464,-35.024963,,
Miriam Vale Pioneer Cemetery,Miriam Vale, Queensland, Australia,"LOT 99 Blomfield St Miriam Vale, Queensland, 4677 Australia",151.55364,-24.32281,,
Mansfield Cemetery,Mansfield, Victoria, Australia,"Highett Street Mansfield, Victoria, 3722 Australia",146.08424,-37.06487,,
Mallacoota Cemetery,Mallacoota, Victoria, Australia,"174 Mirrabooka Rd Mallacoota, Victoria, 3892 Australia",149.739474,-37.548058,,
Malmsbury Cemetery,Malmsbury, Victoria, Australia,"9 Bridge St Malmsbury, Victoria, 3446 Australia 
                         
                    ",144.38294,-37.197478,,http://malmsburycemetery.com.au/
Minden (Baptist) Churchyard,Minden, Queensland, Australia,"LOT 1 Green Valley Rd Minden, Queensland, 4311 Australia",152.54147,-27.54951,,
Maldon Cemetery,Maldon, Victoria, Australia,"80 Nuggetty Rd Maldon, Victoria, 3463 Australia",144.053727,-36.972998,,
Millmerran Cemetery,Millmerran, Queensland, Australia,"LOT 147 Campbell St Millmerran, Queensland, 4357 Australia",151.269636,-27.886312,,
Miva/Dickabram Cemetery,Miva, Queensland, Australia,"1242 Miva Rd Miva, Queensland, 4570 Australia",152.484826,-25.960451,,
Mitchell Cemetery,Mitchell, Queensland, Australia,"LOT 118 Eton St Mitchell, Queensland, 4465 Australia",147.970519,-26.476273,,
Mill Point Cemetery,Cootharaba, Queensland, Australia,"136 Kildeys Rd Cootharaba, Queensland, 4565 Australia",152.997737,-26.256247,,
Mitchelton (Saint Matthew) Anglican Churchyard,Brisbane, Queensland, Australia,"29 Church Road Brisbane, Queensland, 4053 Australia",152.96812,-27.40921,,
Miriam Vale-Bororen Cemetery,Bororen, Queensland, Australia,"LOT 19 Bruce Hwy Bororen, Queensland, 4678 Australia",151.499689,-24.255311,,
Mingela Cemetery,Ravenswood, Queensland, Australia,"Burdekin Falls Dam Rd Ravenswood, Queensland, 4816 Australia",146.634276,-19.88532,,
Mirani Cemetery,Mirani, Queensland, Australia,"Cemetery Rd Mirani, Queensland, 4754 Australia",148.851451,-21.161047,,
Milton Christ Church (Anglican) Memorial Reserve,Brisbane, Queensland, Australia,"8 Hale Street Brisbane, Queensland, 4064 Australia",153.01005,-27.46614,,
Camberwarra Cemetery ,Nowra, New South Wales, Australia,"8 Dudley Avenue Nowra, Shoalhaven City Council, New South Wales Australia",150.6,-34.883333, Shoalhaven City Council,
Milman Cemetery,Milman, Queensland, Australia,"298 Milman Rd Milman, Queensland, 4702 Australia",150.401811,-23.108943,,
Minden Zion (Lutheran) Churchyard,Minden, Queensland, Australia,"Woofindian Ln Minden, Queensland, 4311 Australia",152.54681,-27.55875,,
Cairns,Wallabi Point, New South Wales, Australia,"460 Saltwater Road Wallabi Point, Greater Taree City Council, New South Wales, 2430 Australia",152.60598269424,-32.028080976861, Greater Taree City Council,
Millaa Millaa Cemetery,Millaa Millaa, Queensland, Australia,"141 Theresa Creek Rd Millaa Millaa, Queensland, 4886 Australia",145.613603,-17.497221,,
Miles Cemetery,Miles, Queensland, Australia,"5 Hookswood Rd Miles, Queensland, 4415 Australia",150.191603,-26.646768,,
Cadow Cemetery,Fairholme, New South Wales, Australia,"Lachlan Valley Way Fairholme, Lachlan Shire Council, New South Wales, 2871 Australia",147.436181,-33.273211, Lachlan Shire Council,
Cairns,Wallabi Point, New South Wales, Australia,"460 Saltwater Road Wallabi Point, Greater Taree City Council, New South Wales, 2430 Australia",152.6057895752,-32.027653474135, Greater Taree City Council,
Camden - Saint John Anglican Church Graveyard,Sydney, New South Wales, Australia,"6 Menangle Road Sydney, New South Wales, 2570 Australia",150.69747077354,-34.05677594015,,
Cambewarra West Cemetery,Tapitallee, New South Wales, Australia,"LOT 2 Bangalee Rd Tapitallee, New South Wales, 2540 Australia",150.540088,-34.834997,,
Miles Old Cemetery,Miles, Queensland, Australia,"19 Racecourse Rd Miles, Queensland, 4415 Australia",150.199831,-26.649771,,
Cadia General Cemetery,Panuara, New South Wales, Australia,"LOT 103 Four Mile Creek Rd Panuara, New South Wales, 2800 Australia",148.991883,-33.458119,,
Caddigat Cemetery,Adaminaby, New South Wales, Australia,"LOT 1 Caddigat Mail Rd Adaminaby, New South Wales, 2629 Australia",148.89476,-36.031648,,
Byrock Cemetery,Byrock, New South Wales, Australia,"Coronga Peak Road Byrock, Bourke Shire Council, New South Wales, 2831 Australia",146.381927,-30.668406, Bourke Shire Council,
Bygoo Station Cemetery,Ardlethan, New South Wales, Australia,"40 Sprys Ln Ardlethan, New South Wales, 2665 Australia",146.87517,-34.264545,,
Camberwell - Saint Clement Anglican Churchyard,Camberwell, New South Wales, Australia,"20 New England Hwy Camberwell, New South Wales, 2330 Australia",151.08509,-32.47241,,
Bylong - Catholic Church/cemetery,Upper Bylong, New South Wales, Australia,"186 Upper Bylong Rd Upper Bylong, New South Wales, 2849 Australia",150.139982,-32.445634,,
Buttai - small private graveyards,Buttai, New South Wales, Australia,"John Renshaw Dr near Lings Rd intersection Buttai, New South Wales, 2323 Australia",151.560178,-32.816878,,
Burrier - lone grave *,Burrier, New South Wales, Australia,"830 Burrier Rd Burrier, New South Wales, 2540 Australia",150.447361,-34.868556,,
Cal Lal Cemetery,Rufus, New South Wales, Australia,"LOT 9 Cal Lal Rd Rufus, New South Wales, 2648 Australia",141.07486,-34.022342,,
W�rmla,W�rmla, Lower Austria, Austria,"1 Tullner Stra�e W�rmla, Lower Austria, 3042 Austria",15.859943856358,48.257562212176,,
Syrnauer Friedhof,Zwettl, Lower Austria, Austria,"16 Schillerstra�e Zwettl, Lower Austria, 3910 Austria",15.173077,48.602771,,
Zwentendorf,Zwentendorf, Lower Austria, Austria,"Mariahilfergasse 21 Zwentendorf, Tulln, Lower Austria, 3435 Austria",15.906535,48.343351, Tulln,
Caloola Union Churchyard,Caloola, New South Wales, Australia,"2822 Trunkey Rd Caloola, New South Wales, 2795 Australia",149.43865,-33.60279,,
Ysper,Yspertal, Lower Austria, Austria,"15 Kapelleramtstra�e Yspertal, Bezirk Melk, Lower Austria, 3683 Austria",15.059063758711,48.288788633651, Bezirk Melk,
Bylong - Saint Stephen Anglican Church Cemetery,Bylong, New South Wales, Australia,"7690 Bylong Valley Way Bylong, New South Wales, 2849 Australia 
                         
                    ",150.11443,-32.41572,,http://austcemindex.com/cemetery?cemid=7
Syrnauer Friedhof,Zwettl, Lower Austria, Austria,"16 Schillerstra�e Zwettl, Lower Austria, 3910 Austria",15.173077,48.602771,,
Byng Wesleyan Cemetery,Byng, New South Wales, Australia,"W Guyong Byng Rd Byng, New South Wales, 2798 Australia",149.255115,-33.349799,,
Stockerau Cemetery,Stockerau, Lower Austria, Austria,"Franz Dietz-Weg Stockerau, Korneuburg District, Lower Austria, 2000 Austria",16.20651,48.39829, Korneuburg District,
Stadtpfarrfriedhof Baden bei Wien,,,,"2 Friedhofstra�e Baden, Baden District, Austria, Lower Austria Austria",16.23628,47.9973,,
Byron Bay Cemetery,Byron Bay, New South Wales, Australia,"59 Cemetery Road Byron Bay, New South Wales, 2481 Australia",153.60722,-28.66073,,
Stadtfriedhof Neunkirchen,Neunkirchen, Lower Austria, Austria,"Friedhofsweg Neunkirchen, Neunkirchen District, Lower Austria, 2620 Austria",16.0927340000001,47.727056, Neunkirchen District,
St. Pantaleon,St. Pantaleon-Erla, Lower Austria, Austria,"2 Winkelbachstra�e St. Pantaleon-Erla, Bezirk Amstetten, Lower Austria, 4303 Austria",14.566252873666,48.210295761609, Bezirk Amstetten,
Burrumbuttock Cemetery,Burrumbuttock, New South Wales, Australia,"LOT 185 Howlong Rd Burrumbuttock, New South Wales, 2642 Australia",146.796012,-35.838568,,
Stadtgemeinde Zistersdorf,Zistersdorf, Lower Austria, Austria,"L3026 Zistersdorf, Lower Austria, 2225 Austria",16.701564,48.521094,,
Burren Junction Cemetery,Burren Junction, New South Wales, Australia,"LOT 45 Kamilaroi Hwy Burren Junction, Walgett Shire Council, New South Wales, 2386 Australia",148.953228,-30.075468, Walgett Shire Council,
Soldatenfriedhof Spratzern,Sankt P�lten, Lower Austria, Austria,"Unnamed Road Sankt P�lten, Sankt P�lten, Lower Austria Austria",15.60224,48.1573, Sankt P�lten,
Soldatenfriedhof Retz,Hollabrunn District, Lower Austria, Austria,"2 Weinen Hollabrunn District, Lower Austria Austria",15.94055,48.76396,,
Strasshof,Strasshof an der Nordbahn, Lower Austria, Austria,"Friedhof-Weg Strasshof an der Nordbahn, Lower Austria, 2231 Austria",16.635436157951,48.306200819596,,
Stadtfriedhof Neunkirchen,Neunkirchen, Lower Austria, Austria,"Friedhofsweg Neunkirchen, Neunkirchen District, Lower Austria Austria",16.09297,47.72691, Neunkirchen District,
St. Oswald,St. Oswald, Lower Austria, Austria,"1 Obere Hauptstra�e St. Oswald, Bezirk Melk, Lower Austria, 3684 Austria",15.039942170434,48.267749176843, Bezirk Melk,
Waldfriedhof Schwechat,Schwechat, Lower Austria, Austria,"4 Am Waldfriedhof Schwechat, Wien-Umgebung District, Lower Austria Austria",16.4861,48.13803, Wien-Umgebung District,
Langhorne Bridge Cemetery,Langhorne Creek, South Australia, Australia,"Bridge Road Langhorne Creek, Alexandrina Council, South Australia, 5255 Australia",139.034174,-35.295216, Alexandrina Council,
Soldatenfriedhof Oberw�lbling,W�lbling, Lower Austria, Austria,"18 Kremsersteig W�lbling, Sankt P�lten-Land District, Lower Austria Austria",15.58863,48.3236, Sankt P�lten-Land District,
St. Anna im Felde,P�ggstall, Lower Austria, Austria,"Sankt-Anna-Weg P�ggstall, Melk, Lower Austria, 3650 Austria 
                         
                    ",15.209578,48.310983, Melk,"https://commons.wikimedia.org/wiki/Category:St._Anna_im_Felde,_P�ggstall"
Kybybolite Cemetery,Kybybolite, South Australia, Australia,"off Shepherds Rd Kybybolite, Naracoorte Lucindale Council, South Australia, 5262 Australia",140.929174,-36.881561, Naracoorte Lucindale Council,
St�dtischer Friedhof Wiener Neustadt,Wiener Neustadt, Lower Austria, Austria,"108 Wiener Stra�e Wiener Neustadt, Wiener Neustadt, Lower Austria Austria",16.24454,47.82797, Wiener Neustadt,
Kooringa ,Langhorne Creek, South Australia, Australia,"Chapel Road Langhorne Creek, Alexandrina Council, South Australia, 5255 Australia",139.025991,-35.329705, Alexandrina Council,
Koonibba Cemetery,Koonibba, South Australia, Australia,"Foggos Rd Koonibba, The District Council of Ceduna, South Australia, 5690 Australia",133.44929,-31.864455, The District Council of Ceduna,
Kringin Cemetery,Karte, South Australia, Australia,"Conservation Road Karte, Southern Mallee District Council, South Australia, 5304 Australia",140.773895,-34.987825, Southern Mallee District Council,
Lake Wangary Cemetery,Wangary, South Australia, Australia,"Lot 670 Snapper Hill Rd Wangary, Flinders, South Australia, 5607 Australia",135.471122142189,-34.561872847454, Flinders,
Lancelot Cemetery,Ucolta, South Australia, Australia,"Lancelot Road Ucolta, The District Council of Peterborough, South Australia, 5422 Australia 
                         
                    ",138.93958759392,-33.00095821177, The District Council of Peterborough,http://www.peterborough.sa.gov.au/page.aspx?cemeteryId=16120&searchString=&u=240&t=cemeterySearch&cemeterySearchMode=results
Kondoparinga (Wesleyan Methodist) Churchyard,Meadows, South Australia, Australia,"Kondoparinga Road Meadows, Mount Barker District Council, South Australia, 5201 Australia",138.76197,-35.16763, Mount Barker District Council,
Kybunga Cemetery,Kybunga, South Australia, Australia,"77 White Well Road Kybunga, Stanley, South Australia, 5453 Australia",138.51906,-33.92011, Stanley,
"Kinross, Scotland",City of Burnside, South Australia, Australia,"Coach Road City of Burnside, South Australia, 5141 Australia",138.69859275207,-34.936018111222,,
Lameroo Cemetery,Lameroo, South Australia, Australia,"Yappara Road Lameroo, Southern Mallee District Council, South Australia, 5302 Australia",140.557807,-35.337606, Southern Mallee District Council,
"Kooringa Cemetery, Burra",Burra, South Australia, Australia,"Chapel Street (on dirt section) Burra, Burra, South Australia Australia",138.9436,-33.68938, Burra,
Kulpara Cemetery,Kulpara, South Australia, Australia,"Cemetery Rd (1864 Copper Coast Hwy) Kulpara, Daly, South Australia, 5555 Australia",138.022174,-34.056092, Daly,
Krondorf Lutheran Cemetery,Krondorf, South Australia, Australia,"235 Krondorf Rd (Lot 634 ) Krondorf, Light, South Australia, 5352 Australia",138.971167,-34.561065, Light,
Kyancutta Cemetery,Kyancutta, South Australia, Australia,"24159 Eyre Hwy (Lot 65) Kyancutta, Wudinna District Council, South Australia, 5651 Australia",135.563305,-33.138605, Wudinna District Council,
Main Gully Cemetery,Rushworth, Victoria, Australia,"2-18 Nuggety Hill Rd Rushworth, Victoria, 3612 Australia",145.019468,-36.590837,,
Koppio Cemetery,Koppio, South Australia, Australia,"LOT 63 Yallunda Flat Rd Koppio, Flinders, South Australia, 5607 Australia",135.844941,-34.409502, Flinders,
Macorna cemetery,Macorna, Victoria, Australia,"Macorna-Pyramid Rd Macorna, Victoria, 3579 Australia",144.054281,-35.923743,,
Kingston-on-Murray Cemetery,Kingston On Murray, South Australia, Australia,"Setterburg Road Kingston On Murray, The District Council of Loxton Waikerie, South Australia, 5331 Australia",140.3495,-34.23289, The District Council of Loxton Waikerie,
Kollyowha Primitive Methodist Cemetery,Tothill Creek, South Australia, Australia,"238 Tothill Belt Rd cnr Williams Rd Tothill Creek, Light, South Australia, 5413 Australia",138.917008,-34.078289, Light,
Koolunga Cemetery,Koolunga, South Australia, Australia,"Valley Rd cnr Viewbank Rd Koolunga, Stanley, South Australia, 5464 Australia",138.34175,-33.57383, Stanley,
Klemzig Memorial Park (Lutheran),Adelaide, South Australia, Australia,"2 Spring Grove Adelaide, Adelaide, South Australia, 5087 Australia 
                         
                    ",138.64339138548,-34.883088161572, Adelaide,http://www.ozgenonline.com/~forever_remembered/klemzig_pioneer%20.htm
Majorca Cemetery,Majorca, Victoria, Australia,"80 Wheens Road Majorca, Central Goldfields, Victoria, 3465 Australia",143.787152,-37.131362, Central Goldfields,
Lone Grave of Sarah Ann Hanks,Walhalla, Victoria, Australia,"Cricket Ground Track Walhalla, Australia, Victoria Australia",146.455313,-37.937513, Australia,
Longford Cemetery,Longford, Victoria, Australia,"73 Abels Rd Longford, Victoria, 3851 Australia",147.078261,-38.168061,,
Macedon Cemetery,Macedon, Victoria, Australia,"LOT 39 Honour Ave Macedon, Victoria, 3440 Australia",144.567991,-37.421011,,
Maffra Cemetery,Maffra, Victoria, Australia,"4 Three Chain Rd Maffra, Victoria, 3860 Australia",146.981577,-37.940407,,
Lone Grave of Eliza Amey,Maffra, Victoria, Australia,"Lower Newry Road Maffra, Shire of Wellington, Victoria Australia",146.953198,-37.927973, Shire of Wellington,
Lone Grave of Arthur ,Korumburra, Victoria, Australia,"12 Silkstone Rd Korumburra, Shire of South Gippsland, Victoria, 3950 Australia",145.830546,-38.441984, Shire of South Gippsland,
Lone Grave - Gringegalgona.,Gringegalgona, Victoria, Australia,"182 Gringe Dip Rd Gringegalgona, Victoria, 3315 Australia 
                         
                    ",141.801395,-37.416936,,Located on Private Property.
Macarthur Cemetery,Macarthur, Victoria, Australia,"Macarthur Cemetery Rd Macarthur, Victoria, 3286 Australia",142.022524,-38.038885,,
Milbong Cemetery,Milbong, Queensland, Australia,"11 Cummings Rd Milbong, Queensland, 4310 Australia",152.726944,-27.879672,,
Maddingley Cemetery,Bacchus Marsh, Victoria, Australia,"LOT 15A Cemetery Rd Bacchus Marsh, Victoria, 3340 Australia",144.41852,-37.68946,,
Lorquon Cemetery,Lorquon, Victoria, Australia,"Lorquon-Palms Road Lorquon, Victoria, 3418 Australia",141.75138,-36.15508,,
Lorne Cemetery,Lorne, Victoria, Australia,"10 Howard Street Lorne, Victoria, 3232 Australia 
                         
                    ",143.97753,-38.52852,,http://www.gct.net.au
Lone Grave of John Simpson,Tarwin Lower, Victoria, Australia,"79 River Drive Tarwin Lower, South Gippsland Shire, Victoria, 3956 Australia",145.871608,-38.701962, South Gippsland Shire,
Lone graves,Cavendish, Victoria, Australia,"479 Old Tannery Rd Cavendish, Victoria, 3314 Australia",142.042822,-37.547164,,
Longwood Cemetery,Old Longwood, Victoria, Australia,"Symon Street Old Longwood, Shire of Strathbogie, Victoria, 3666 Australia",145.440131,-36.818968, Shire of Strathbogie,
Lone Grave,Cowangie, Victoria, Australia,"Mallee Highway Cowangie, Mildura Rural City, Victoria Australia",141.41360333333,-35.228405, Mildura Rural City,
McKinlay Cemetery,McKinlay, Queensland, Australia,"Toolebuc McKinlay Rd McKinlay, Queensland, 4823 Australia",141.293553,-21.283179,,
Memerambi Cemetery,Memerambi, Queensland, Australia,"35 Memerambi-Gordonbrook Rd Memerambi, Queensland, 4610 Australia",151.818634,-26.461881,,
Maryvale Homestead (now Saint Albans) Cemetery,Maryvale, Queensland, Australia,"LOT 3 Allan St Maryvale, Queensland, 4370 Australia",152.24045,-28.06695,,
Lone Grave - Escott Grave,Chewton, Victoria, Australia,"Vaughan-Chewton Road Chewton, Victoria, 3451 Australia",144.254517,-37.107613,,
Meringandan Cemetery,Meringandan West, Queensland, Australia,"13 Peters Rd Meringandan West, Queensland, 4352 Australia",151.898783,-27.422608,,
Marlborough Cemetery,Marlborough, Queensland, Australia,"LOT 17 Eastern Boundary St Marlborough, Queensland, 4705 Australia",149.883164,-22.853736,,
Marian Cemetery,Marian, Queensland, Australia,"40 Nicolai St Marian, Queensland, 4753 Australia",148.964042,-21.146896,,
Marmor graves,Marmor, Queensland, Australia,"100-167 Marmor Rd Marmor, Queensland, 4702 Australia",150.713,-23.667,,
Mellum Creek Burial Ground (Landsborough),Landsborough, Queensland, Australia,"Gympie Street North Landsborough, Queensland Australia",152.96776,-26.80274,,
